,日期,片名,实时票房,票房占比,排片占比,上座率,排座占比,场次,人次,场均人次,场均收入,平均票价
4518,2018-08-15,旅行吧！井底之蛙,7.5万,0.04,0.45,3.89,0.34,1328,2659,3,56,28
4519,2018-08-15,信仰者,5.7万,0.03,0.03,40.52,0.02,83,1905,23,688,30
4520,2018-08-15,最后的棒棒,4.6万,0.03,0.1,10.08,0.07,303,1460,5,152,31
4521,2018-08-15,的士速递5,4万,0.02,0.12,6.14,0.1,365,1236,4,108,32
4522,2018-08-15,肆式青春,3.9万,0.02,0.19,3.7,0.16,568,1216,3,68,32
4523,2018-08-15,神奇马戏团之动物饼干,3.8万,0.02,0.08,9.56,0.06,248,1204,5,152,31
4524,2018-08-15,新大头儿子和小头爸爸3：俄罗斯奇遇记,3.7万,0.02,0.1,8.32,0.06,282,1091,4,131,33
4525,2018-08-15,文朝荣,3.5万,0.02,0.02,43.98,0.01,56,1333,24,623,26
4526,2018-08-16,一出好戏,6623.1万,41.31,36.46,23.28,41.19,10.77万,194.80万,19,614,33
4527,2018-08-16,巨齿鲨,5768.8万,35.98,27.97,24.42,30.6,8.27万,151.81万,19,697,37
4528,2018-08-16,西虹市首富,1937.5万,12.08,12.68,27.07,10.36,3.75万,56.98万,16,517,33
4529,2018-08-16,爱情公寓,1018.4万,6.35,13.29,13.67,10.48,3.93万,29.10万,8,259,35
4530,2018-08-16,神秘世界历险记4,233万,1.45,3.31,14.24,2.6,9793,7.52万,8,237,30
4531,2018-08-16,小偷家族,130.3万,0.81,1.27,19.82,0.92,3755,3.72万,10,347,35
4532,2018-08-16,狄仁杰之四大天王,81.1万,0.51,0.88,13.74,0.71,2612,1.98万,8,310,40
4533,2018-08-16,风语咒,73.5万,0.46,1.26,11.0,1.0,3709,2.23万,7,198,32
4534,2018-08-16,我不是药神,44.3万,0.28,0.68,17.25,0.45,2006,1.57万,8,220,28
4535,2018-08-16,摩天营救,34.7万,0.22,0.55,13.03,0.4,1613,1.05万,7,215,33
4536,2018-08-16,浴血广昌,20.7万,0.13,0.11,26.03,0.09,327,4610,15,634,45
4537,2018-08-16,精灵旅社3：疯狂假期,14.1万,0.09,0.13,13.55,0.15,371,4115,12,379,34
4538,2018-08-16,李保国,9.7万,0.06,0.14,15.26,0.12,421,3596,9,230,26
4539,2018-08-16,旅行吧！井底之蛙,6.1万,0.04,0.38,3.82,0.28,1116,2177,2,54,28
4540,2018-08-16,信仰者,5.5万,0.03,0.03,41.3,0.02,82,1811,23,672,30
4541,2018-08-16,新大头儿子和小头爸爸3：俄罗斯奇遇记,4.4万,0.03,0.1,9.16,0.07,289,1246,5,150,35
4542,2018-08-16,快把我哥带走,4.1万,0.03,0.05,14.81,0.04,155,1333,9,266,31
4543,2018-08-16,肆式青春,4万,0.03,0.19,3.71,0.16,568,1226,3,70,32
4544,2018-08-16,妈妈咪呀2,3.8万,0.02,0.04,17.1,0.03,130,874,7,293,43
4545,2018-08-16,神奇马戏团之动物饼干,3.2万,0.02,0.08,9.4,0.05,228,1025,5,140,31
4546,2018-08-17,欧洲攻略,1.04亿,22.41,24.72,48.24,27.59,8.52万,294.33万,35,1215,35
4547,2018-08-17,一出好戏,9786.4万,21.19,13.91,83.69,15.56,4.79万,287.84万,61,2041,33
4548,2018-08-17,新乌龙院之笑闹江湖,6623.3万,14.34,14.52,75.1,12.57,5.00万,208.69万,42,1323,31
4549,2018-08-17,巨齿鲨,6459.1万,13.99,9.2,73.6,10.45,3.17万,169.98万,54,2037,37
4550,2018-08-17,精灵旅社3：疯狂假期,5854.6万,12.68,17.51,45.32,16.62,6.03万,166.57万,28,970,35
4551,2018-08-17,快把我哥带走,5196.8万,11.25,11.87,70.19,10.19,4.09万,158.21万,39,1271,32
4552,2018-08-17,西虹市首富,1227.5万,2.66,2.75,65.89,2.41,9459,35.07万,38,1297,34
4553,2018-08-17,爱情公寓,273.2万,0.59,1.19,38.81,0.91,4110,7.81万,19,664,35
4554,2018-08-17,美食大冒险之英雄烩,108.3万,0.23,2.36,7.85,2.02,8134,3.50万,5,133,30
4555,2018-08-17,狄仁杰之四大天王,69.7万,0.15,0.23,30.85,0.25,804,1.70万,22,866,41
4556,2018-08-17,小偷家族,60.1万,0.13,0.27,34.53,0.22,928,1.72万,19,647,35
4557,2018-08-17,神秘世界历险记4,34.4万,0.07,0.35,16.58,0.3,1204,1.11万,10,286,30
4558,2018-08-17,风语咒,31.1万,0.07,0.19,24.79,0.17,638,9434,15,487,33
4559,2018-08-17,我不是药神,21.8万,0.05,0.09,43.79,0.07,313,7106,23,696,30
4560,2018-08-17,浴血广昌,21.6万,0.05,0.07,39.37,0.06,232,4901,22,929,44
4561,2018-08-17,最后的棒棒,15.6万,0.03,0.25,12.05,0.19,874,5181,6,177,30
4562,2018-08-17,摩天营救,11.3万,0.02,0.06,29.21,0.05,215,3409,16,523,33
4563,2018-08-17,的士速递5,9.7万,0.02,0.06,24.48,0.06,193,3140,17,504,31
4564,2018-08-17,信仰者,6万,0.01,0.02,63.36,0.01,64,1973,31,932,30
4565,2018-08-17,李保国,4.1万,0.01,0.06,12.3,0.06,209,1520,8,196,26
4566,2018-08-18,一出好戏,8819.6万,29.44,20.63,46.07,24.15,6.96万,251.99万,37,1266,34
4567,2018-08-18,巨齿鲨,7211.6万,24.07,14.2,49.32,16.14,4.79万,180.29万,38,1505,40
4568,2018-08-18,快把我哥带走,3794.6万,12.67,12.69,46.11,11.06,4.28万,115.44万,27,885,32
4569,2018-08-18,精灵旅社3：疯狂假期,3760.4万,12.55,14.58,33.61,13.79,4.92万,104.94万,22,764,35
4570,2018-08-18,欧洲攻略,2361.4万,7.88,16.7,17.52,17.11,5.63万,67.87万,13,419,34
4571,2018-08-18,新乌龙院之笑闹江湖,1888.7万,6.3,11.77,26.66,9.96,3.97万,60.11万,16,475,31
4572,2018-08-18,西虹市首富,1520.8万,5.08,4.4,51.56,3.72,1.48万,43.45万,30,1025,34
4573,2018-08-18,爱情公寓,112.4万,0.38,0.9,22.77,0.62,3030,3.21万,11,371,34
4574,2018-08-18,神秘世界历险记4,95.4万,0.32,0.57,30.36,0.46,1927,3.18万,17,495,30
4575,2018-08-18,小偷家族,93.1万,0.31,0.32,46.29,0.25,1081,2.66万,25,860,34
4576,2018-08-18,美食大冒险之英雄烩,84.9万,0.28,1.22,11.46,1.02,4131,2.66万,7,205,31
4577,2018-08-18,狄仁杰之四大天王,53万,0.18,0.24,21.56,0.26,817,1.26万,16,648,41
4578,2018-08-18,我来自纽约,34.5万,0.12,0.41,12.58,0.38,1389,1.08万,8,248,32
4579,2018-08-18,风语咒,29.9万,0.1,0.2,22.22,0.17,663,8802,14,451,33
4580,2018-08-18,我不是药神,28.4万,0.09,0.14,38.43,0.11,479,9345,20,593,30
4581,2018-08-18,浴血广昌,19.6万,0.07,0.08,32.32,0.06,264,4563,18,743,42
4582,2018-08-18,最后的棒棒,11.7万,0.04,0.16,14.8,0.11,556,3822,7,210,30
4583,2018-08-18,摩天营救,11.4万,0.04,0.09,21.84,0.07,294,3558,13,387,32
4584,2018-08-18,旅行吧！井底之蛙,9.9万,0.03,0.36,5.36,0.29,1227,3573,3,80,27
4585,2018-08-18,信仰者,2.7万,0.01,0.01,31.68,0.01,47,888,19,572,30
4586,2018-08-19,一出好戏,7390.9万,28.07,22.49,34.23,26.84,7.41万,205.30万,28,997,36
4587,2018-08-19,巨齿鲨,6913.2万,26.26,16.96,39.73,19.47,5.59万,172.83万,31,1237,39
4588,2018-08-19,快把我哥带走,3922万,14.9,13.96,43.1,12.34,4.60万,118.85万,26,852,32
4589,2018-08-19,精灵旅社3：疯狂假期,3023.3万,11.48,13.94,29.59,13.06,4.59万,86.38万,19,658,34
4590,2018-08-19,西虹市首富,1675.8万,6.36,5.81,42.22,4.93,1.91万,46.55万,25,876,35
4591,2018-08-19,新乌龙院之笑闹江湖,1432.7万,5.44,9.65,25.89,7.92,3.18万,45.85万,15,450,31
4592,2018-08-19,欧洲攻略,1300.4万,4.94,12.23,14.84,11.54,4.03万,38.25万,10,322,34
4593,2018-08-19,神秘世界历险记4,149.9万,0.57,0.75,34.84,0.6,2473,4.69万,19,606,31
4594,2018-08-19,爱情公寓,112.9万,0.43,0.97,21.65,0.67,3186,3.22万,11,354,34
4595,2018-08-19,小偷家族,108.8万,0.41,0.39,41.23,0.3,1282,2.79万,22,848,38
4596,2018-08-19,美食大冒险之英雄烩,92.1万,0.35,1.07,14.33,0.9,3521,2.88万,9,261,32
4597,2018-08-19,狄仁杰之四大天王,53.9万,0.2,0.26,21.14,0.27,865,1.28万,15,623,41
4598,2018-08-19,我不是药神,34.8万,0.13,0.19,36.88,0.14,635,1.15万,19,547,30
4599,2018-08-19,浴血广昌,30.5万,0.12,0.09,41.86,0.08,298,7085,24,1022,42
4600,2018-08-19,风语咒,29.8万,0.11,0.22,20.17,0.19,727,8519,12,410,35
4601,2018-08-19,最后的棒棒,15.6万,0.06,0.18,18.03,0.12,585,4727,9,266,33
4602,2018-08-19,摩天营救,14.6万,0.06,0.11,22.54,0.09,364,4302,12,401,33
4603,2018-08-19,旅行吧！井底之蛙,6.1万,0.02,0.23,5.59,0.17,756,2181,3,80,27
4604,2018-08-19,信仰者,4.7万,0.02,0.01,70.38,0.01,33,1542,47,1431,30
4605,2018-08-19,的士速递5,3.1万,0.01,0.05,10.29,0.04,152,885,6,203,34
4606,2018-08-20,巨齿鲨,3775.9万,26.5,19.03,20.83,21.97,5.92万,96.82万,17,637,39
4607,2018-08-20,一出好戏,3741.7万,26.26,23.41,17.99,28.09,7.28万,106.91万,15,513,35
4608,2018-08-20,快把我哥带走,2768.7万,19.43,15.24,28.97,13.69,4.74万,83.90万,18,583,33
4609,2018-08-20,精灵旅社3：疯狂假期,1343.1万,9.43,12.46,16.2,11.53,3.88万,39.50万,11,346,34
4610,2018-08-20,西虹市首富,973.2万,6.83,6.48,24.25,5.42,2.02万,27.81万,14,482,35
4611,2018-08-20,新乌龙院之笑闹江湖,733.5万,5.15,8.7,16.11,6.96,2.71万,23.73万,9,270,30
4612,2018-08-20,欧洲攻略,548.5万,3.85,9.79,8.93,8.54,3.05万,16.13万,6,180,34
4613,2018-08-20,爱情公寓,81.5万,0.57,1.04,15.86,0.69,3238,2.33万,8,251,34
4614,2018-08-20,神秘世界历险记4,55万,0.39,0.64,16.44,0.51,1978,1.78万,9,278,31
4615,2018-08-20,小偷家族,49.9万,0.35,0.44,18.58,0.33,1372,1.31万,10,363,37
4616,2018-08-20,狄仁杰之四大天王,36万,0.25,0.29,13.46,0.3,914,8570,10,393,42
4617,2018-08-20,浴血广昌,28.2万,0.2,0.12,31.15,0.1,359,6413,18,785,43
4618,2018-08-20,美食大冒险之英雄烩,27.1万,0.19,0.63,7.76,0.52,1956,8483,5,138,32
4619,2018-08-20,我不是药神,18.8万,0.13,0.23,19.82,0.16,731,6652,10,257,28
4620,2018-08-20,风语咒,16.1万,0.11,0.21,12.17,0.18,665,4735,8,242,33
4621,2018-08-20,大三儿,15.9万,0.11,0.55,4.94,0.49,1727,5105,3,92,31
4622,2018-08-20,最后的棒棒,9.5万,0.07,0.21,10.71,0.14,651,3063,5,145,31
4623,2018-08-20,摩天营救,6万,0.04,0.07,19.09,0.04,216,1757,9,276,33
4624,2018-08-20,李保国,3.4万,0.02,0.07,9.47,0.06,222,1244,6,151,26
4625,2018-08-20,信仰者,2.5万,0.02,0.01,30.5,0.01,46,816,18,542,30
4626,2018-08-21,巨齿鲨,3399.5万,27.0,20.03,18.33,23.24,6.21万,89.46万,15,547,37
4627,2018-08-21,一出好戏,3170.5万,25.18,23.27,15.99,27.77,7.21万,93.25万,13,439,33
4628,2018-08-21,快把我哥带走,2606.7万,20.7,16.55,25.61,15.15,5.13万,81.46万,16,507,32
4629,2018-08-21,精灵旅社3：疯狂假期,1170.2万,9.29,11.87,15.16,10.81,3.68万,34.42万,10,317,34
4630,2018-08-21,西虹市首富,926.1万,7.35,7.09,21.92,5.92,2.20万,27.24万,13,421,34
4631,2018-08-21,新乌龙院之笑闹江湖,593.6万,4.71,8.04,14.48,6.34,2.49万,19.29万,8,238,30
4632,2018-08-21,欧洲攻略,398.5万,3.17,8.0,8.27,6.75,2.48万,11.72万,5,160,33
4633,2018-08-21,爱情公寓,72.5万,0.58,1.07,13.66,0.72,3329,2.07万,7,217,34
4634,2018-08-21,神秘世界历险记4,59.2万,0.47,0.73,14.8,0.6,2256,1.85万,9,262,31
4635,2018-08-21,小偷家族,49.2万,0.39,0.52,15.84,0.4,1611,1.33万,9,305,37
4636,2018-08-21,狄仁杰之四大天王,34.4万,0.27,0.31,12.68,0.31,969,8197,9,355,42
4637,2018-08-21,浴血广昌,25.7万,0.2,0.12,25.98,0.11,365,5978,17,704,43
4638,2018-08-21,我不是药神,19万,0.15,0.27,17.47,0.18,851,6713,8,223,28
4639,2018-08-21,风语咒,13.6万,0.11,0.24,8.89,0.21,747,3888,6,182,34
4640,2018-08-21,大三儿,10.7万,0.09,0.57,3.38,0.5,1754,3527,3,61,30
4641,2018-08-21,最后的棒棒,8.1万,0.06,0.22,8.68,0.15,675,2704,5,120,29
4642,2018-08-21,美食大冒险之英雄烩,5.4万,0.04,0.43,2.45,0.34,1324,1741,2,41,31
4643,2018-08-21,摩天营救,5.2万,0.04,0.07,16.05,0.05,214,1563,8,241,32
4644,2018-08-21,疯狂暑期之哈喽怪物,4.8万,0.04,0.19,5.11,0.15,602,1611,3,78,29
4645,2018-08-21,李保国,4.7万,0.04,0.09,10.28,0.08,270,1756,7,175,26
4646,2018-08-22,巨齿鲨,3107.9万,27.23,20.62,16.18,24.07,6.39万,81.79万,13,486,38
4647,2018-08-22,一出好戏,2755.6万,24.14,23.1,14.11,27.35,7.16万,81.05万,12,384,33
4648,2018-08-22,快把我哥带走,2476万,21.69,17.49,22.72,16.22,5.42万,77.37万,15,456,31
4649,2018-08-22,精灵旅社3：疯狂假期,1020.9万,8.94,11.56,14.2,10.38,3.58万,30.94万,9,285,33
4650,2018-08-22,西虹市首富,924万,8.1,7.43,20.45,6.15,2.30万,26.40万,12,401,34
4651,2018-08-22,新乌龙院之笑闹江湖,505.3万,4.43,7.64,13.05,5.99,2.37万,16.42万,7,213,30
4652,2018-08-22,欧洲攻略,313.1万,2.74,7.16,7.36,5.96,2.22万,9.21万,5,140,34
4653,2018-08-22,爱情公寓,62.4万,0.55,1.08,11.74,0.72,3350,1.78万,6,186,34
4654,2018-08-22,神秘世界历险记4,56.4万,0.49,0.79,13.31,0.63,2442,1.76万,8,230,32
4655,2018-08-22,小偷家族,47.4万,0.42,0.52,15.06,0.4,1626,1.28万,8,291,36
4656,2018-08-22,狄仁杰之四大天王,33.7万,0.3,0.31,13.08,0.29,967,8035,9,348,41
4657,2018-08-22,浴血广昌,25.2万,0.22,0.11,27.73,0.1,355,5727,17,709,43
4658,2018-08-22,我不是药神,21.1万,0.19,0.31,16.9,0.21,958,7512,8,220,28
4659,2018-08-22,风语咒,13.7万,0.12,0.24,9.96,0.2,732,4151,6,187,33
4660,2018-08-22,大三儿,12.7万,0.11,0.56,3.76,0.49,1726,3851,3,73,33
4661,2018-08-22,最后的棒棒,7.8万,0.07,0.21,8.69,0.14,660,2606,4,118,30
4662,2018-08-22,信仰者,6.7万,0.06,0.03,46.34,0.02,81,2020,25,826,33
4663,2018-08-22,摩天营救,6.1万,0.05,0.08,15.38,0.06,251,1843,8,242,33
4664,2018-08-22,李保国,3.9万,0.03,0.09,7.72,0.09,292,1460,5,134,26
4665,2018-08-22,的士速递5,2.2万,0.02,0.05,6.87,0.04,158,606,4,138,36
4666,2018-08-23,巨齿鲨,2751.1万,24.73,20.58,14.73,23.59,6.45万,72.40万,12,426,37
4667,2018-08-23,一出好戏,2422.7万,21.78,22.45,13.13,26.05,7.03万,71.26万,11,344,34
4668,2018-08-23,快把我哥带走,2190.7万,19.69,17.69,20.06,16.39,5.54万,68.46万,13,395,31
4669,2018-08-23,蚁人2：黄蜂女现身,941.2万,8.46,1.95,37.93,3.06,6116,24.17万,40,1538,38
4670,2018-08-23,精灵旅社3：疯狂假期,921.8万,8.29,11.03,13.69,9.79,3.46万,27.93万,9,266,32
4671,2018-08-23,西虹市首富,861.8万,7.75,7.53,19.58,6.22,2.36万,25.35万,11,365,33
4672,2018-08-23,新乌龙院之笑闹江湖,444.1万,3.99,7.28,12.23,5.68,2.28万,14.48万,7,194,30
4673,2018-08-23,欧洲攻略,249.6万,2.24,6.49,6.66,5.29,2.03万,7.34万,4,122,34
4674,2018-08-23,神秘世界历险记4,55.7万,0.5,0.83,12.49,0.67,2595,1.74万,7,214,31
4675,2018-08-23,爱情公寓,55.4万,0.5,1.04,10.88,0.7,3260,1.58万,5,170,34
4676,2018-08-23,小偷家族,40.7万,0.37,0.5,13.78,0.38,1553,1.10万,8,262,37
4677,2018-08-23,爸，我一定行的,31.5万,0.28,0.05,92.33,0.05,164,9853,61,1921,31
4678,2018-08-23,浴血广昌,31万,0.28,0.12,32.16,0.11,379,7372,20,818,42
4679,2018-08-23,狄仁杰之四大天王,27.8万,0.25,0.31,10.64,0.3,983,6613,7,282,42
4680,2018-08-23,大师兄,20.5万,0.18,0.17,20.24,0.15,535,6469,13,384,31
4681,2018-08-23,我不是药神,19.3万,0.17,0.3,15.84,0.21,953,6807,8,203,28
4682,2018-08-23,风语咒,13万,0.12,0.24,9.18,0.21,766,3934,6,169,33
4683,2018-08-23,大三儿,12.3万,0.11,0.5,4.0,0.43,1555,3612,3,78,33
4684,2018-08-23,摩天营救,5.9万,0.05,0.08,15.12,0.06,237,1783,8,248,32
4685,2018-08-23,最后的棒棒,4.6万,0.04,0.19,6.25,0.13,606,1660,3,76,28
4686,2018-08-24,蚁人2：黄蜂女现身,1.72亿,65.75,44.0,37.12,54.87,14.64万,457.94万,32,1177,37
4687,2018-08-24,大师兄,3594万,13.7,19.15,30.43,16.02,6.37万,109.63万,18,563,32
4688,2018-08-24,一出好戏,1231.8万,4.7,6.53,30.45,5.29,2.17万,36.23万,17,566,34
4689,2018-08-24,巨齿鲨,1211.4万,4.62,6.27,27.49,5.16,2.08万,31.88万,16,581,37
4690,2018-08-24,快把我哥带走,1183.9万,4.51,6.17,34.26,4.8,2.05万,37.00万,19,577,31
4691,2018-08-24,精灵旅社3：疯狂假期,331.9万,1.27,2.45,22.78,1.96,8143,10.06万,13,407,32
4692,2018-08-24,深海历险记,317.5万,1.21,4.05,14.34,3.18,1.35万,10.26万,8,235,30
4693,2018-08-24,爸，我一定行的,314.2万,1.2,0.91,66.02,0.68,3026,10.12万,34,1038,31
4694,2018-08-24,西虹市首富,300.1万,1.14,1.79,25.85,1.52,5963,8.83万,15,503,34
4695,2018-08-24,黑子的篮球：终极一战,230.9万,0.88,3.7,13.23,2.73,1.23万,8.13万,7,187,28
4696,2018-08-24,新乌龙院之笑闹江湖,44.9万,0.17,0.6,16.08,0.42,1997,1.52万,8,224,29
4697,2018-08-24,惊慌失色之诡寓,39.1万,0.15,0.41,20.56,0.29,1380,1.34万,10,283,29
4698,2018-08-24,奇怪的袜子精灵,35.5万,0.14,0.94,7.52,0.71,3130,1.20万,4,113,29
4699,2018-08-24,浴血广昌,28.1万,0.11,0.11,30.7,0.09,358,6233,18,783,45
4700,2018-08-24,神秘世界历险记4,17.7万,0.07,0.26,11.26,0.22,878,5540,7,201,32
4701,2018-08-24,天下第一镖局,15.3万,0.06,0.59,5.42,0.43,1979,5249,3,77,29
4702,2018-08-24,小偷家族,13.9万,0.05,0.18,11.3,0.15,599,3763,7,232,36
4703,2018-08-24,狄仁杰之四大天王,13.1万,0.05,0.18,7.17,0.19,611,3125,6,214,42
4704,2018-08-24,欧洲攻略,10.2万,0.04,0.26,7.1,0.19,868,3012,4,117,34
4705,2018-08-24,信仰者,9.6万,0.04,0.2,7.37,0.17,675,2800,5,142,34
4706,2018-08-25,蚁人2：黄蜂女现身,1.70亿,61.03,44.6,35.08,55.59,14.95万,436.50万,30,1138,38
4707,2018-08-25,大师兄,2739.5万,9.82,16.04,28.22,13.18,5.38万,83.23万,16,509,32
4708,2018-08-25,巨齿鲨,1824.3万,6.54,7.33,36.47,6.04,2.46万,49.30万,21,742,36
4709,2018-08-25,快把我哥带走,1816.5万,6.51,7.5,43.24,5.86,2.52万,56.76万,23,722,31
4710,2018-08-25,一出好戏,1775.9万,6.37,7.01,40.33,5.62,2.35万,50.74万,22,756,34
4711,2018-08-25,精灵旅社3：疯狂假期,799.5万,2.87,3.94,34.4,3.15,1.32万,24.23万,19,605,33
4712,2018-08-25,西虹市首富,608.6万,2.18,2.44,38.79,2.0,8176,17.39万,22,744,34
4713,2018-08-25,爸，我一定行的,462.4万,1.66,1.13,70.35,0.91,3788,14.30万,38,1220,32
4714,2018-08-25,深海历险记,390.6万,1.4,3.6,19.46,2.83,1.21万,12.33万,11,323,31
4715,2018-08-25,黑子的篮球：终极一战,131.1万,0.47,2.34,11.76,1.71,7838,4.51万,6,167,29
4716,2018-08-25,新乌龙院之笑闹江湖,56.7万,0.2,0.61,20.23,0.42,2035,1.92万,10,278,29
4717,2018-08-25,神秘世界历险记4,55.2万,0.2,0.42,23.06,0.33,1418,1.73万,13,389,31
4718,2018-08-25,小偷家族,39.1万,0.14,0.21,28.61,0.16,702,1.03万,15,557,37
4719,2018-08-25,浴血广昌,29.4万,0.11,0.08,41.04,0.07,277,6390,24,1061,45
4720,2018-08-25,惊慌失色之诡寓,25.5万,0.09,0.38,15.12,0.25,1276,8558,7,199,29
4721,2018-08-25,狄仁杰之四大天王,23万,0.08,0.18,13.44,0.18,609,5467,9,377,42
4722,2018-08-25,奇怪的袜子精灵,18.8万,0.07,0.55,6.71,0.41,1855,6197,4,101,30
4723,2018-08-25,我不是药神,16.2万,0.06,0.11,32.64,0.07,370,5453,15,437,29
4724,2018-08-25,风语咒,12.3万,0.04,0.13,12.8,0.12,443,3525,8,278,34
4725,2018-08-25,欧洲攻略,10.5万,0.04,0.23,8.89,0.15,756,3000,4,138,35
4726,2018-08-26,蚁人2：黄蜂女现身,1.45亿,55.4,43.58,30.97,54.66,14.45万,375.29万,26,1000,38
4727,2018-08-26,大师兄,2540.9万,9.74,14.21,29.04,11.61,4.71万,74.73万,16,539,34
4728,2018-08-26,快把我哥带走,2105.3万,8.07,8.43,43.24,6.66,2.80万,63.80万,23,753,32
4729,2018-08-26,巨齿鲨,1985.6万,7.61,8.08,36.08,6.71,2.68万,53.67万,21,741,37
4730,2018-08-26,一出好戏,1843.6万,7.07,7.59,38.65,6.15,2.52万,52.67万,21,732,35
4731,2018-08-26,精灵旅社3：疯狂假期,958.1万,3.67,4.49,35.19,3.61,1.49万,28.18万,19,643,33
4732,2018-08-26,西虹市首富,734.9万,2.82,2.98,39.25,2.41,9877,21.00万,22,744,35
4733,2018-08-26,爸，我一定行的,621.2万,2.38,1.3,78.72,1.09,4319,19.07万,45,1438,32
4734,2018-08-26,深海历险记,373.9万,1.43,3.37,21.47,2.62,1.12万,12.46万,12,335,30
4735,2018-08-26,黑子的篮球：终极一战,130.1万,0.5,1.92,13.73,1.42,6372,4.34万,7,204,30
4736,2018-08-26,神秘世界历险记4,78.1万,0.3,0.49,30.24,0.38,1628,2.52万,16,479,31
4737,2018-08-26,新乌龙院之笑闹江湖,66.5万,0.25,0.65,22.26,0.45,2154,2.24万,11,308,29
4738,2018-08-26,小偷家族,38.6万,0.15,0.23,26.22,0.17,757,9894,14,509,38
4739,2018-08-26,浴血广昌,26.1万,0.1,0.1,30.23,0.08,324,5550,18,805,47
4740,2018-08-26,狄仁杰之四大天王,22.9万,0.09,0.18,13.84,0.18,589,5449,10,388,42
4741,2018-08-26,我不是药神,18.9万,0.07,0.13,31.96,0.09,433,6194,15,436,30
4742,2018-08-26,惊慌失色之诡寓,18.9万,0.07,0.36,12.05,0.24,1191,6426,6,159,29
4743,2018-08-26,奇怪的袜子精灵,15.1万,0.06,0.44,7.23,0.33,1446,5263,4,104,28
4744,2018-08-26,风语咒,13.5万,0.05,0.13,14.58,0.12,433,3851,9,311,35
4745,2018-08-26,欧洲攻略,12万,0.05,0.22,10.44,0.15,735,3433,5,163,34
4746,2018-08-27,蚁人2：黄蜂女现身,6623.5万,49.13,42.46,15.97,53.4,13.21万,180.07万,14,501,36
4747,2018-08-27,大师兄,1477.7万,10.96,13.26,19.7,10.76,4.13万,44.78万,11,358,33
4748,2018-08-27,快把我哥带走,1394.3万,10.34,9.75,26.26,7.86,3.04万,43.57万,15,459,32
4749,2018-08-27,巨齿鲨,1170.4万,8.68,9.1,19.64,7.63,2.83万,31.63万,12,413,36
4750,2018-08-27,一出好戏,1064.4万,7.89,8.58,20.25,7.11,2.67万,30.41万,12,398,35
4751,2018-08-27,爸，我一定行的,470.8万,3.49,1.5,53.87,1.3,4675,14.75万,32,1007,31
4752,2018-08-27,西虹市首富,459.8万,3.41,3.4,23.01,2.7,1.06万,13.14万,13,435,35
4753,2018-08-27,精灵旅社3：疯狂假期,417.5万,3.1,3.99,18.24,3.19,1.24万,12.28万,10,336,33
4754,2018-08-27,深海历险记,122万,0.9,2.42,10.29,1.87,7530,4.07万,6,161,30
4755,2018-08-27,黑子的篮球：终极一战,75.5万,0.56,1.5,11.06,1.08,4662,2.52万,6,161,29
4756,2018-08-27,新乌龙院之笑闹江湖,41.8万,0.31,0.72,13.47,0.51,2242,1.46万,7,186,28
4757,2018-08-27,神秘世界历险记4,33.4万,0.25,0.42,15.42,0.33,1308,1.08万,9,255,30
4758,2018-08-27,小偷家族,21.5万,0.16,0.26,12.69,0.21,820,5518,7,262,39
4759,2018-08-27,浴血广昌,20.3万,0.15,0.1,27.1,0.08,306,4413,15,663,46
4760,2018-08-27,惊慌失色之诡寓,15.5万,0.12,0.36,10.31,0.24,1128,5291,5,137,29
4761,2018-08-27,我不是药神,12.8万,0.09,0.16,18.2,0.11,510,4295,9,250,29
4762,2018-08-27,风语咒,10.6万,0.08,0.16,9.25,0.16,488,3030,7,217,35
4763,2018-08-27,狄仁杰之四大天王,10万,0.07,0.15,7.58,0.15,459,2384,6,218,41
4764,2018-08-27,爱情公寓,8.9万,0.07,0.19,10.03,0.12,606,2540,5,146,34
4765,2018-08-27,欧洲攻略,8.7万,0.06,0.25,6.23,0.18,783,2408,4,110,35
4766,2018-08-28,蚁人2：黄蜂女现身,5397万,46.77,40.82,13.57,51.67,12.67万,147.14万,12,425,36
4767,2018-08-28,快把我哥带走,1372.3万,11.89,10.21,24.43,8.36,3.17万,42.88万,14,433,32
4768,2018-08-28,大师兄,1095.2万,9.49,12.14,16.5,9.88,3.77万,34.23万,10,290,32
4769,2018-08-28,巨齿鲨,1085.3万,9.41,9.24,18.39,7.81,2.87万,30.15万,11,378,36
4770,2018-08-28,一出好戏,961.6万,8.33,8.54,18.88,7.14,2.65万,28.28万,11,362,34
4771,2018-08-28,西虹市首富,397.4万,3.44,3.06,24.19,2.3,9492,11.69万,13,418,34
4772,2018-08-28,精灵旅社3：疯狂假期,397万,3.44,3.99,17.78,3.22,1.24万,12.03万,10,320,33
4773,2018-08-28,爸，我一定行的,391万,3.39,1.63,40.14,1.46,5072,12.27万,25,770,31
4774,2018-08-28,深海历险记,98.4万,0.85,2.11,9.81,1.65,6556,3.39万,6,150,29
4775,2018-08-28,超大号美人,58.5万,0.51,2.06,5.0,1.66,6393,1.74万,3,91,33
4776,2018-08-28,黑子的篮球：终极一战,53.8万,0.47,1.28,9.71,0.91,3962,1.86万,5,135,28
4777,2018-08-28,新乌龙院之笑闹江湖,39.7万,0.34,0.73,12.43,0.52,2274,1.36万,6,174,29
4778,2018-08-28,神秘世界历险记4,30.4万,0.26,0.46,13.03,0.38,1416,1.05万,8,214,28
